image_paths,background,eyes,hair_color,head,mouth
dataset/final/resized_10k-images_4065.jpg,0.50845283,0.99895823,0.99709904,0.4935905,0.9907403
dataset/final/resized_10k-images_4066.jpg,0.5024707,1.0,0.92101234,0.50388783,0.011363036
dataset/final/resized_10k-images_407.jpg,0.49586466,0.99988174,0.8313183,0.3775385,0.093234174
dataset/final/resized_10k-images_4073.jpg,0.86529505,1.0,0.99839044,0.500731,0.98577744
dataset/final/resized_10k-images_4077.jpg,0.9628315,0.99920243,0.6047627,0.53783906,0.99474406
dataset/final/resized_10k-images_4078.jpg,0.7095696,0.8960317,0.4868702,0.49953932,0.8060494
dataset/final/resized_10k-images_4083.jpg,0.7413288,1.0,0.8453676,0.49726796,0.010643444
dataset/final/resized_10k-images_4084.jpg,0.47026026,0.99978596,0.9392603,0.0014793572,0.6591536
dataset/final/resized_10k-images_4094.jpg,0.7561457,0.9996922,0.7003816,0.4978549,0.47568846
dataset/final/resized_10k-images_4101.jpg,0.052023992,0.9999435,0.5938542,0.07455716,0.22590624
dataset/final/resized_10k-images_4104.jpg,0.3804534,0.9999882,0.7744399,0.17067519,0.20385766
dataset/final/resized_10k-images_4105.jpg,0.48776296,1.0,0.99876535,0.4928328,0.55888784
dataset/final/resized_10k-images_4107.jpg,0.49748158,0.99994147,0.99910575,0.62355906,0.9795507
dataset/final/resized_10k-images_4109.jpg,0.49111524,0.99999917,0.99098957,0.49844405,0.9515743
dataset/final/resized_10k-images_411.jpg,0.20224148,0.9999814,0.52775544,0.02679765,0.007549306
dataset/final/resized_10k-images_4112.jpg,0.0881318,1.0,0.9585779,0.4952641,0.015766362
dataset/final/resized_10k-images_4114.jpg,0.4887984,0.99922156,0.47749418,0.017886838,0.9924775
dataset/final/resized_10k-images_4116.jpg,0.49527737,0.9999201,0.99953485,0.86288726,0.33916846
dataset/final/resized_10k-images_4117.jpg,0.49058908,0.9936367,0.95802647,0.4884205,0.9565673
dataset/final/resized_10k-images_4119.jpg,0.3136409,1.0,0.9996126,0.02890164,0.4635005
dataset/final/resized_10k-images_4120.jpg,0.8748796,0.8643617,0.4795064,0.49391216,0.02204583
dataset/final/resized_10k-images_4122.jpg,0.65156746,0.9999969,0.4731493,0.5008077,0.43644294
dataset/final/resized_10k-images_4123.jpg,0.49985954,0.9999981,0.48107585,0.11730222,0.76583344
dataset/final/resized_10k-images_4125.jpg,0.06282409,0.976824,0.6081821,0.5011542,0.94303155
dataset/final/resized_10k-images_4126.jpg,0.6120662,0.9999999,0.91667473,0.5016151,0.02843766
dataset/final/resized_10k-images_4131.jpg,0.02399376,0.99981314,0.99815434,0.49604875,0.9416115
dataset/final/resized_10k-images_4132.jpg,0.67535746,0.93224895,0.4717601,0.49451894,0.9955776
dataset/final/resized_10k-images_4135.jpg,0.5352542,0.9999969,0.9582668,0.49719402,0.3867036
dataset/final/resized_10k-images_4137.jpg,0.49925765,0.93701416,0.89852244,0.50117683,0.95055825
dataset/final/resized_10k-images_4138.jpg,0.4763099,0.9133452,0.992407,0.50300986,0.025129193
dataset/final/resized_10k-images_4139.jpg,0.49490955,0.99826163,0.7166911,0.023572998,0.7089812
dataset/final/resized_10k-images_414.jpg,0.37508646,0.98580825,0.5932439,0.96794975,0.008752919
dataset/final/resized_10k-images_4143.jpg,0.5121105,0.9985703,0.60212153,0.17267641,0.020958047
dataset/final/resized_10k-images_4144.jpg,0.5604515,0.999997,0.9974158,0.49615982,0.017353201
dataset/final/resized_10k-images_4146.jpg,0.7513969,0.49078265,0.6724909,0.5039959,0.93830436
dataset/final/resized_10k-images_4151.jpg,0.552779,0.9999999,0.8255604,0.10863659,0.0056453203
dataset/final/resized_10k-images_4154.jpg,0.4881532,0.4914769,0.9327117,0.4979965,0.99542075
dataset/final/resized_10k-images_4155.jpg,0.5686254,0.99999166,0.9973917,0.50767636,0.9777894
dataset/final/resized_10k-images_4159.jpg,0.48405248,0.542743,0.8478629,0.051000822,0.11892384
dataset/final/resized_10k-images_4160.jpg,0.5328233,0.9993943,0.9960995,0.51955205,0.24427746
dataset/final/resized_10k-images_4161.jpg,0.013909513,0.99994445,0.91991234,0.43571776,0.98750615
dataset/final/resized_10k-images_4163.jpg,0.7786809,0.97487086,0.99838114,0.49938586,0.9965507
dataset/final/resized_10k-images_4167.jpg,0.094378196,1.0,0.9983687,0.5019494,0.89476883
dataset/final/resized_10k-images_4168.jpg,0.4982261,0.9999999,0.99454355,0.5013625,0.010776242
dataset/final/resized_10k-images_417.jpg,0.49032143,0.99908304,0.9887494,0.011767757,0.8116136
dataset/final/resized_10k-images_4172.jpg,0.1744269,0.9999037,0.99897814,0.5017416,0.97699946
dataset/final/resized_10k-images_4182.jpg,0.5050177,0.99999976,0.7531078,0.49990633,0.99546057
dataset/final/resized_10k-images_4183.jpg,0.6436888,0.4908311,0.9883525,0.33271405,0.9983454
dataset/final/resized_10k-images_4185.jpg,0.28500575,0.99936634,0.89197105,0.97321093,0.033208378
dataset/final/resized_10k-images_4187.jpg,0.71544284,0.9995289,0.99669266,0.49598077,0.0047216127
dataset/final/resized_10k-images_4188.jpg,0.48468634,0.99977285,0.9768282,0.006401049,0.08278948
dataset/final/resized_10k-images_4189.jpg,0.5941158,0.9990374,0.9866803,0.494651,0.9949057
dataset/final/resized_10k-images_419.jpg,0.0015510176,0.99244624,0.9088428,0.499082,0.08715468
dataset/final/resized_10k-images_4191.jpg,0.47292274,0.9980476,0.474919,0.5060656,0.0073173386
dataset/final/resized_10k-images_4194.jpg,0.5411234,0.9999995,0.99835473,0.4917975,0.036494
dataset/final/resized_10k-images_4195.jpg,0.5467741,1.0,0.99146175,0.495102,0.07475899
dataset/final/resized_10k-images_4199.jpg,0.007891671,0.9989851,0.9960217,0.060411252,0.9992316
dataset/final/resized_10k-images_420.jpg,0.47218743,0.91894615,0.92550397,0.50509185,0.99341995
dataset/final/resized_10k-images_4200.jpg,0.014505331,0.9999995,0.9979533,0.49936906,0.9810191
dataset/final/resized_10k-images_4202.jpg,0.22383541,0.99999905,0.99494755,0.5037711,0.9740767
dataset/final/resized_10k-images_4204.jpg,0.5062707,0.81670046,0.99842155,0.034919057,0.9880923
dataset/final/resized_10k-images_4211.jpg,0.48888144,0.9999938,0.99989104,0.5176803,0.9894276
dataset/final/resized_10k-images_4214.jpg,0.49239254,0.9999765,0.5049781,0.5021319,0.061624333
dataset/final/resized_10k-images_4217.jpg,0.49152112,0.5205283,0.8652846,0.49640557,0.9962364
dataset/final/resized_10k-images_422.jpg,0.58525217,0.99291354,0.9971724,0.5211486,0.9451897
dataset/final/resized_10k-images_4220.jpg,0.31926408,0.9999819,0.6590023,0.9311377,0.123579204
dataset/final/resized_10k-images_4224.jpg,0.007284307,0.49090463,0.7707251,0.49968988,0.07029187
dataset/final/resized_10k-images_4225.jpg,0.33592346,0.9998079,0.83077204,0.9091238,0.938498
dataset/final/resized_10k-images_4226.jpg,0.582795,0.99999857,0.9676913,0.50913876,0.98771197
dataset/final/resized_10k-images_4231.jpg,0.88236845,0.9999515,0.6112453,0.98261964,0.113900244
dataset/final/resized_10k-images_4232.jpg,0.49216962,0.999949,0.73852265,0.49899453,0.4384904
dataset/final/resized_10k-images_4233.jpg,0.94291085,0.99987495,0.8817181,0.028936228,0.05563493
dataset/final/resized_10k-images_4234.jpg,0.47013608,0.99999,0.99715877,0.49752495,0.5957655
dataset/final/resized_10k-images_4235.jpg,0.026622852,0.99999535,0.99796695,0.5035811,0.985457
dataset/final/resized_10k-images_4236.jpg,0.95031756,0.998379,0.97053313,0.48167655,0.9801002
dataset/final/resized_10k-images_4237.jpg,0.48892242,0.9988325,0.99177843,0.98870814,0.97947973
dataset/final/resized_10k-images_4239.jpg,0.027080605,1.0,0.9958509,0.07413663,0.020354938
dataset/final/resized_10k-images_4240.jpg,0.33956233,0.99850935,0.9458589,0.36084107,0.9964708
dataset/final/resized_10k-images_4248.jpg,0.916734,0.99872655,0.96239454,0.4935539,0.034224074
dataset/final/resized_10k-images_4249.jpg,0.6994574,0.9998871,0.59862834,0.49647275,0.01749488
dataset/final/resized_10k-images_425.jpg,0.5440915,0.99991834,0.9996381,0.48887956,0.027196072
dataset/final/resized_10k-images_4252.jpg,0.54200834,0.9999969,0.996736,0.51277906,0.9987185
dataset/final/resized_10k-images_4253.jpg,0.45139366,0.9264549,0.80989164,0.5064156,0.9822826
dataset/final/resized_10k-images_4257.jpg,0.08543255,0.56660485,0.96299756,0.49553084,0.99376786
dataset/final/resized_10k-images_4261.jpg,0.48895216,0.9998524,0.8028346,0.49811363,0.94426686
dataset/final/resized_10k-images_4262.jpg,0.2870276,0.99706477,0.9938123,0.49667886,0.57979983
dataset/final/resized_10k-images_4264.jpg,0.843168,0.99999917,0.7029525,0.5132498,0.97889996
dataset/final/resized_10k-images_4267.jpg,0.48857903,0.984863,0.47684067,0.04131241,0.9862597
dataset/final/resized_10k-images_4274.jpg,0.48344377,0.99924207,0.7820329,0.025064724,0.0055430974
dataset/final/resized_10k-images_4276.jpg,0.17483881,0.7184361,0.480706,0.8374838,0.9774994
dataset/final/resized_10k-images_4279.jpg,0.06794001,1.0,0.4788852,0.4977607,0.9136275
dataset/final/resized_10k-images_428.jpg,0.42320427,0.9999999,0.99628675,0.49228817,0.014292618
dataset/final/resized_10k-images_4284.jpg,0.68230647,0.9802623,0.8974104,0.49960062,0.6892381
dataset/final/resized_10k-images_4286.jpg,0.49421275,0.99985385,0.7977799,0.9918738,0.017428402
dataset/final/resized_10k-images_4288.jpg,0.030100212,0.9995147,0.6964899,0.4988296,0.99386334
dataset/final/resized_10k-images_429.jpg,0.8600651,0.9999844,0.6642171,0.49518844,0.009091783
dataset/final/resized_10k-images_4290.jpg,0.5205699,0.98018277,0.9830699,0.5019309,0.9841208
dataset/final/resized_10k-images_4292.jpg,0.54680514,1.0,0.9997342,0.6618715,0.015699184
dataset/final/resized_10k-images_4293.jpg,0.3341669,0.999796,0.8186459,0.00841433,0.5579585
dataset/final/resized_10k-images_4295.jpg,0.28922108,0.8537613,0.67843443,0.49849796,0.9968773
dataset/final/resized_10k-images_4298.jpg,0.49993283,0.99901474,0.9712614,0.0022595236,0.5442793
dataset/final/resized_10k-images_430.jpg,0.7864395,0.9997564,0.97082704,0.5204681,0.032240428
dataset/final/resized_10k-images_4301.jpg,0.5136759,0.9999918,0.9960602,0.4969472,0.9987238
dataset/final/resized_10k-images_4304.jpg,0.64212734,0.69820285,0.9698901,0.47678062,0.038790412
dataset/final/resized_10k-images_4305.jpg,0.49655268,0.99973077,0.99181646,0.2619841,0.92085606
dataset/final/resized_10k-images_4307.jpg,0.025070865,0.9998173,0.99921465,0.004792489,0.9977349
dataset/final/resized_10k-images_431.jpg,0.48973843,0.99986255,0.96482307,0.5008519,0.9840868
dataset/final/resized_10k-images_4310.jpg,0.6249047,0.78880596,0.87476134,0.9364469,0.9982368
dataset/final/resized_10k-images_4311.jpg,0.072463304,1.0,0.99930906,0.49828205,0.9645211
dataset/final/resized_10k-images_4315.jpg,0.019334573,0.99938726,0.8494848,0.4921714,0.046836954
dataset/final/resized_10k-images_4316.jpg,0.458675,0.99946004,0.53446054,0.49924356,0.9945544
dataset/final/resized_10k-images_4317.jpg,0.21606366,0.99999416,0.9954893,0.19394462,0.13411638
dataset/final/resized_10k-images_4319.jpg,0.50827086,1.0,0.9653467,0.50359434,0.015399524
dataset/final/resized_10k-images_4321.jpg,0.49872628,0.999974,0.9983956,0.49932417,0.9307968
dataset/final/resized_10k-images_4322.jpg,0.34408924,0.49293754,0.49961215,0.49977005,0.028155845
dataset/final/resized_10k-images_4324.jpg,0.6932996,0.9987845,0.9884183,0.49770832,0.029815389
dataset/final/resized_10k-images_4334.jpg,0.58914244,0.9395434,0.8051225,0.4980093,0.94915855
dataset/final/resized_10k-images_4338.jpg,0.86529505,0.99999976,0.4776781,0.49922705,0.054785915
dataset/final/resized_10k-images_4340.jpg,0.96316516,0.9999989,0.9998574,0.47582257,0.04574171
dataset/final/resized_10k-images_4342.jpg,0.72955185,0.99993944,0.9984205,0.50095844,0.03464109
dataset/final/resized_10k-images_4344.jpg,0.5036193,0.9999846,0.84612083,0.49758273,0.9852583
dataset/final/resized_10k-images_4346.jpg,0.56732213,0.99883276,0.99781215,0.0029878204,0.9617701
dataset/final/resized_10k-images_435.jpg,0.48856083,0.99945253,0.9923586,0.073056325,0.55564564
dataset/final/resized_10k-images_436.jpg,0.3345546,0.9998654,0.9703812,0.5585034,0.23389313
dataset/final/resized_10k-images_4366.jpg,0.5548251,0.7881719,0.54985654,0.24821216,0.9956061
dataset/final/resized_10k-images_4372.jpg,0.45869187,0.9999949,0.9992694,0.9140562,0.65457374
dataset/final/resized_10k-images_4376.jpg,0.50479853,0.99999905,0.9056204,0.5010078,0.9957846
dataset/final/resized_10k-images_4377.jpg,0.066774026,0.7646527,0.7815639,0.5040076,0.98634505
dataset/final/resized_10k-images_4378.jpg,0.50722736,1.0,0.9992798,0.4971965,0.5198836
dataset/final/resized_10k-images_4381.jpg,0.4874658,0.99992,0.47189072,0.49518615,0.98686486
dataset/final/resized_10k-images_4383.jpg,0.0729988,0.99945456,0.8846437,0.54166937,0.9259127
dataset/final/resized_10k-images_4385.jpg,0.19430351,0.9999993,0.9685028,0.74106616,0.073467255
dataset/final/resized_10k-images_439.jpg,0.47746992,0.9999999,0.99898976,0.4966337,0.016178347
dataset/final/resized_10k-images_4394.jpg,0.50387883,0.99999857,0.7743544,0.4972834,0.994183
dataset/final/resized_10k-images_4399.jpg,0.10283195,0.9999379,0.52189124,0.49966282,0.008351172
dataset/final/resized_10k-images_4402.jpg,0.48126,0.99848,0.9810285,0.49699807,0.9578886
dataset/final/resized_10k-images_4403.jpg,0.51247966,0.9999939,0.51863235,0.663169,0.77836704
dataset/final/resized_10k-images_4408.jpg,0.8449966,1.0,0.99955326,0.49672464,0.007193243
dataset/final/resized_10k-images_4409.jpg,0.71336275,0.958342,0.9268861,0.50268674,0.9478021
dataset/final/resized_10k-images_4410.jpg,0.5195279,0.9999999,0.9997235,0.060200717,0.011458654
dataset/final/resized_10k-images_4412.jpg,0.24574012,0.9853726,0.55987597,0.93547684,0.9878191
dataset/final/resized_10k-images_4415.jpg,0.10483888,0.51498014,0.9824882,0.49490008,0.99193054
dataset/final/resized_10k-images_4417.jpg,0.34382895,0.99999225,0.97369677,0.50409,0.82267773
dataset/final/resized_10k-images_4419.jpg,0.2561628,0.6217706,0.87602943,0.49702218,0.9894338
dataset/final/resized_10k-images_4426.jpg,0.04887992,0.99935836,0.8283781,0.023099395,0.995615
dataset/final/resized_10k-images_4427.jpg,0.49388772,0.99284995,0.9235033,0.07612701,0.82400507
dataset/final/resized_10k-images_4431.jpg,0.8283843,0.97956675,0.9989048,0.4977731,0.99988604
dataset/final/resized_10k-images_4432.jpg,0.73262185,0.9973163,0.9875395,0.4997289,0.9920569
dataset/final/resized_10k-images_4433.jpg,0.5070103,0.9999876,0.9275913,0.16199417,0.98864335
dataset/final/resized_10k-images_4434.jpg,0.48489568,0.8908875,0.9647596,0.502914,0.9796959
dataset/final/resized_10k-images_444.jpg,0.028000582,0.99997175,0.8065813,0.93772215,0.004545447
dataset/final/resized_10k-images_4440.jpg,0.5398519,0.79662246,0.788415,0.4953485,0.06234959
dataset/final/resized_10k-images_4441.jpg,0.85617137,0.9922937,0.9990976,0.4955716,0.0101290345
dataset/final/resized_10k-images_4442.jpg,0.49598998,0.99999857,0.9879672,0.4975416,0.26791131
dataset/final/resized_10k-images_4443.jpg,0.30237573,0.97662634,0.98872674,0.50146663,0.99737585
dataset/final/resized_10k-images_4452.jpg,0.26857403,1.0,0.911092,0.49869764,0.98713547
dataset/final/resized_10k-images_4455.jpg,0.5136297,0.9999813,0.8455886,0.5018651,0.02328045
dataset/final/resized_10k-images_4456.jpg,0.9319075,0.97501504,0.4728054,0.4998353,0.16749197
dataset/final/resized_10k-images_4458.jpg,0.5039323,0.9990374,0.796044,0.95582175,0.9090837
dataset/final/resized_10k-images_4460.jpg,0.5375965,0.9999969,0.9876885,0.0003565659,0.011199079
dataset/final/resized_10k-images_4463.jpg,0.43076733,0.9988582,0.47174004,0.031452086,0.9945314
dataset/final/resized_10k-images_4465.jpg,0.9283717,1.0,0.8517169,0.49207968,0.010725363
dataset/final/resized_10k-images_4467.jpg,0.021385951,1.0,0.99676645,0.49995643,0.1532859
dataset/final/resized_10k-images_447.jpg,0.4761817,0.9999871,0.9723511,0.50048214,0.5920439
dataset/final/resized_10k-images_4476.jpg,0.5017332,0.7225117,0.9745122,0.47416705,0.9850345
dataset/final/resized_10k-images_4477.jpg,0.9368166,0.9709063,0.9930692,0.49211368,0.99733186
dataset/final/resized_10k-images_4480.jpg,0.56032777,0.9953668,0.4784609,0.49447557,0.989979
dataset/final/resized_10k-images_4482.jpg,0.1351935,0.99999595,0.97330815,0.2506348,0.98414457
dataset/final/resized_10k-images_4483.jpg,0.20787777,0.9999298,0.99700075,0.4983018,0.5546473
dataset/final/resized_10k-images_4485.jpg,0.27786502,0.4916912,0.49456573,0.5008844,0.8795659
dataset/final/resized_10k-images_4493.jpg,0.4884315,0.9959074,0.9443704,0.42767653,0.2096929
dataset/final/resized_10k-images_4495.jpg,0.24516308,0.9176175,0.5049319,0.49881145,0.89616174
dataset/final/resized_10k-images_4496.jpg,0.55669916,0.9999968,0.9967795,0.5014215,0.9972007
dataset/final/resized_10k-images_4497.jpg,0.62953264,0.9999696,0.94106764,0.6605667,0.012348068
dataset/final/resized_10k-images_45.jpg,0.93730354,0.99783355,0.48071757,0.015240884,0.9920814
dataset/final/resized_10k-images_4500.jpg,0.19667625,0.9540582,0.53085864,0.503644,0.03851868
dataset/final/resized_10k-images_4501.jpg,0.108184256,0.99999774,0.73343426,0.499303,0.03338054
dataset/final/resized_10k-images_4502.jpg,0.48016515,0.9608692,0.886203,0.49892655,0.99458754
dataset/final/resized_10k-images_4504.jpg,0.53234,0.9999713,0.78432703,0.9408027,0.9320745
dataset/final/resized_10k-images_4505.jpg,0.52599335,0.9999609,0.86755717,0.5734538,0.9918133
dataset/final/resized_10k-images_4506.jpg,0.05454666,0.99995935,0.77167434,0.5034977,0.983104
dataset/final/resized_10k-images_4509.jpg,0.80478317,0.9993998,0.87394285,0.52144665,0.48776597
dataset/final/resized_10k-images_451.jpg,0.5043245,0.99980575,0.9895516,0.49878007,0.017877726
dataset/final/resized_10k-images_4513.jpg,0.45228595,0.9998808,0.9917429,0.49806228,0.44348168
dataset/final/resized_10k-images_4514.jpg,0.74561614,0.99031025,0.9453897,0.48792094,0.99899083
dataset/final/resized_10k-images_4515.jpg,0.5422683,0.9999993,0.95529807,0.50060904,0.9843464
dataset/final/resized_10k-images_4517.jpg,0.5302707,0.50852686,0.533389,0.49757165,0.998226
dataset/final/resized_10k-images_4520.jpg,0.58812386,0.9999709,0.986883,0.50131935,0.016326508
dataset/final/resized_10k-images_4521.jpg,0.9067444,0.99758446,0.4848242,0.5041645,0.9996099
dataset/final/resized_10k-images_4530.jpg,0.58724666,0.9971138,0.9996124,0.16089684,0.026903884
dataset/final/resized_10k-images_4532.jpg,0.5147924,0.9962141,0.96478194,0.006370886,0.98984796
dataset/final/resized_10k-images_4537.jpg,0.48453158,0.90669733,0.6353122,0.0047851126,0.996378
dataset/final/resized_10k-images_4538.jpg,0.40728965,0.88568336,0.99774617,0.49776968,0.12613994
dataset/final/resized_10k-images_4540.jpg,0.6046706,0.9960483,0.9846415,0.49642763,0.024412947
dataset/final/resized_10k-images_4543.jpg,0.5394802,0.9999988,0.999302,0.5001843,0.9797789
dataset/final/resized_10k-images_4545.jpg,0.7726491,0.9999312,0.993566,0.81898516,0.9813306
dataset/final/resized_10k-images_4546.jpg,0.49438062,0.9999604,0.9263474,0.49920425,0.9966924
dataset/final/resized_10k-images_4551.jpg,0.80945593,0.99976116,0.9825316,0.49760506,0.9833341
dataset/final/resized_10k-images_4552.jpg,0.5006382,0.49123904,0.7017907,0.5017108,0.025947336
dataset/final/resized_10k-images_4554.jpg,0.43832573,0.96432906,0.51511896,0.5006093,0.9964407
dataset/final/resized_10k-images_4555.jpg,0.50412786,1.0,0.99605286,0.4951927,0.0074550915
dataset/final/resized_10k-images_4556.jpg,0.5259339,0.9943315,0.99737775,0.50198096,0.9987484
dataset/final/resized_10k-images_4558.jpg,0.5594957,1.0,0.9947806,0.49767283,0.010677078
dataset/final/resized_10k-images_4559.jpg,0.4947827,1.0,0.9940678,0.009149075,0.795012
dataset/final/resized_10k-images_4564.jpg,0.49389383,0.99944025,0.9994772,0.4992369,0.9918041
dataset/final/resized_10k-images_4567.jpg,0.21403913,0.99961877,0.9468829,0.8269588,0.9977992
dataset/final/resized_10k-images_457.jpg,0.73415464,0.9999336,0.99475914,0.49981278,0.9124087
dataset/final/resized_10k-images_4570.jpg,0.500622,0.9999809,0.9950316,0.4984002,0.9668864
dataset/final/resized_10k-images_4572.jpg,0.59411836,0.90022093,0.9776784,0.49835783,0.9237458
dataset/final/resized_10k-images_4577.jpg,0.57772183,0.9806188,0.998041,0.03605716,0.9903824
dataset/final/resized_10k-images_4580.jpg,0.50526,0.83093435,0.86180216,0.50253344,0.99364555
dataset/final/resized_10k-images_4585.jpg,0.7358176,0.49126735,0.99591583,0.5014398,0.99402326
dataset/final/resized_10k-images_4587.jpg,0.51880455,0.99999845,0.9986141,0.4807708,0.011595689
dataset/final/resized_10k-images_4590.jpg,0.30923566,0.99981457,0.8873485,0.6314541,0.99967444
dataset/final/resized_10k-images_4592.jpg,0.5614268,0.9988254,0.8791579,0.77147347,0.9217868
dataset/final/resized_10k-images_4594.jpg,0.48745698,0.99805224,0.6281081,0.4973957,0.81500846
dataset/final/resized_10k-images_4596.jpg,0.4951705,0.9999261,0.5360912,0.96936774,0.86237836
dataset/final/resized_10k-images_4597.jpg,0.069634765,0.89966685,0.8938004,0.48222464,0.029570047
dataset/final/resized_10k-images_46.jpg,0.48325056,0.9825597,0.51776,0.5003803,0.86956656
dataset/final/resized_10k-images_4601.jpg,0.9249467,0.99991214,0.692205,0.022147328,0.017370438
dataset/final/resized_10k-images_4602.jpg,0.7852981,0.9999976,0.9998066,0.01885198,0.020127745
dataset/final/resized_10k-images_4606.jpg,0.7408834,0.99996233,0.95543504,0.04663899,0.59466285
dataset/final/resized_10k-images_4608.jpg,0.92797655,0.999602,0.95616984,0.17531306,0.009280215
dataset/final/resized_10k-images_4609.jpg,0.5050856,0.9838478,0.8354744,0.49874324,0.95946926
dataset/final/resized_10k-images_461.jpg,0.5626361,0.492687,0.8016621,0.49878815,0.978272
dataset/final/resized_10k-images_4611.jpg,0.49725568,0.9983688,0.99490285,0.034926254,0.5702522
dataset/final/resized_10k-images_4613.jpg,0.5900815,0.99999833,0.49083716,0.49725747,0.018478634
dataset/final/resized_10k-images_4617.jpg,0.4787697,0.9489934,0.977617,0.027717888,0.96524376
dataset/final/resized_10k-images_4619.jpg,0.63506633,0.99999917,0.9958469,0.4931785,0.14910997
dataset/final/resized_10k-images_462.jpg,0.4882997,0.9999994,0.995943,0.502208,0.020489693
dataset/final/resized_10k-images_4620.jpg,0.48709443,0.9995584,0.99346983,0.51957726,0.91311115
dataset/final/resized_10k-images_4622.jpg,0.6555449,0.9994041,0.85929775,0.5249332,0.71892893
dataset/final/resized_10k-images_4627.jpg,0.014425084,0.9999919,0.82005185,0.20732331,0.7355017
dataset/final/resized_10k-images_4632.jpg,0.40794933,0.983142,0.48270747,0.50848716,0.69546425
dataset/final/resized_10k-images_4634.jpg,0.8642705,1.0,0.9947836,0.99896705,0.90975976
dataset/final/resized_10k-images_4635.jpg,0.4865468,0.9999999,0.99539423,0.49882972,0.99620616
dataset/final/resized_10k-images_4636.jpg,0.34957787,0.967134,0.49508533,0.40472943,0.9972006
dataset/final/resized_10k-images_4637.jpg,0.5215655,0.49147123,0.9904846,0.49326774,0.9486923
dataset/final/resized_10k-images_464.jpg,0.4833949,0.999432,0.6458397,0.9168036,0.9434785
dataset/final/resized_10k-images_4640.jpg,0.46544555,0.99925655,0.54579383,0.9959126,0.009040565
dataset/final/resized_10k-images_4641.jpg,0.07171081,0.9999987,0.9873783,0.674944,0.0179276
dataset/final/resized_10k-images_4643.jpg,0.71339875,0.93202364,0.88635206,0.49770507,0.9963063
dataset/final/resized_10k-images_4644.jpg,0.7113493,0.9998666,0.7084404,0.49898812,0.9355523
dataset/final/resized_10k-images_4645.jpg,0.5977521,0.85700744,0.48681888,0.69572824,0.9090241
dataset/final/resized_10k-images_4647.jpg,0.4888089,0.9998983,0.98983395,4.0939765e-05,0.017489143
dataset/final/resized_10k-images_4649.jpg,0.77164423,1.0,0.9997831,0.50426173,0.728203
dataset/final/resized_10k-images_4652.jpg,0.18561527,0.9992473,0.89437604,0.94486547,0.95061725
dataset/final/resized_10k-images_4653.jpg,0.76219743,0.98195744,0.6236915,0.50139964,0.9950427
dataset/final/resized_10k-images_4655.jpg,0.49980813,0.9999038,0.65140736,0.07697728,0.013766707
dataset/final/resized_10k-images_4657.jpg,0.6822498,0.9999988,0.7210544,0.4985539,0.062014505
dataset/final/resized_10k-images_4658.jpg,0.5187367,0.6291951,0.62426955,0.52782,0.9657905
dataset/final/resized_10k-images_466.jpg,0.5031118,0.99999964,0.99225396,0.49868283,0.024280898
dataset/final/resized_10k-images_4660.jpg,0.14699528,0.9997408,0.6552438,0.49276677,0.62651837
dataset/final/resized_10k-images_4661.jpg,0.65880865,0.998898,0.9976815,0.52182513,0.009831917
dataset/final/resized_10k-images_4663.jpg,0.42140052,1.0,0.9988819,0.45297703,0.0066333134
dataset/final/resized_10k-images_4665.jpg,0.9194477,0.99999464,0.87617844,0.54400826,0.98171175
dataset/final/resized_10k-images_4667.jpg,0.47899485,0.99940276,0.9752686,0.49539068,0.99726176
dataset/final/resized_10k-images_4668.jpg,0.049905024,0.9991743,0.9954855,0.3319939,0.97190607
dataset/final/resized_10k-images_467.jpg,0.0073721847,1.0,0.99242604,0.5844479,0.03391711
dataset/final/resized_10k-images_4671.jpg,0.48906448,0.9989122,0.6852209,0.00044636853,0.0114018805
dataset/final/resized_10k-images_4672.jpg,0.48978817,0.9999814,0.9643751,0.0043255463,0.793624
dataset/final/resized_10k-images_4674.jpg,0.47363222,0.9899519,0.62186694,0.014569477,0.5569613
dataset/final/resized_10k-images_4676.jpg,0.9734393,0.5275973,0.75499576,0.906303,0.9920099
dataset/final/resized_10k-images_4679.jpg,0.4908565,0.9966304,0.99933076,0.4967543,0.013220184
dataset/final/resized_10k-images_4682.jpg,0.9244192,0.99999774,0.9996069,0.53389096,0.99200636
dataset/final/resized_10k-images_4685.jpg,0.016715376,1.0,0.9793204,0.4982722,0.9299583
dataset/final/resized_10k-images_4686.jpg,0.08968636,0.9999988,0.83209753,0.9781848,0.19042717
dataset/final/resized_10k-images_4687.jpg,0.4875435,0.99822575,0.4716018,0.4961405,0.025220899
dataset/final/resized_10k-images_4688.jpg,0.48637936,0.99999714,0.9898879,0.0049774996,0.9314382
dataset/final/resized_10k-images_4689.jpg,0.7276649,0.99999523,0.971907,0.50415653,0.93988144
dataset/final/resized_10k-images_4690.jpg,0.94281715,0.9679318,0.98672247,0.21743783,0.902697
dataset/final/resized_10k-images_4694.jpg,0.52661204,0.99989593,0.9758957,0.49505845,0.0050855423
dataset/final/resized_10k-images_4697.jpg,0.47286746,0.9569724,0.9925547,0.50031775,0.99101335
dataset/final/resized_10k-images_4698.jpg,0.5331709,1.0,0.9989729,0.502868,0.82101977
dataset/final/resized_10k-images_4700.jpg,0.13068008,0.49117362,0.9033267,0.3115016,0.53067285
dataset/final/resized_10k-images_4705.jpg,0.49731353,0.9999962,0.65371823,0.50620735,0.99654883
